timestep,pX,pY,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,kinetic_energy,energy_lost
6976,1.4,382.8031827234517,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-70.57550900783036,-70.40244955586247,-70.32518932017649,-70.3148548076723,-70.36869984033954,-70.5032113260829,-70.94345396635184,0.0,17404.1494099544,-33.95251527928849
6977,1.4,382.9043055905915,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-70.64417647134756,-70.4713283454688,-70.39415555251412,-70.38383270195398,-70.43761794792495,-70.57197109974096,-71.01164419797577,0.0,17438.096784319194,-33.947374364794086
6978,1.4,383.0054284577313,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-70.71276618850354,-70.54012957873061,-70.46304431334922,-70.45273313608183,-70.50645853622564,-70.64065320641295,-71.07975627928646,0.0,17472.038868367512,-33.942084048318065
6979,1.4,383.1065513248711,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-70.78127808389236,-70.6088531800092,-70.53185552694674,-70.521556034308,-70.57522152955961,-70.70925757059123,-71.1477901354036,0.0,17505.975512720794,-33.936644353281736
6980,1.4,383.20767419201087,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-70.84971208219375,-70.67749907375133,-70.60058911765702,-70.59030132096993,-70.64390685233026,-70.7777841168538,-71.21574569153296,0.0,17539.906568024602,-33.931055303808535
6981,1.4,383.30879705915066,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-70.91806810817314,-70.74606718448923,-70.6692450099158,-70.65896892049051,-70.71251442902644,-70.84623276986423,-71.28362287296652,0.0,17573.83188494924,-33.92531692463672
6982,1.4,383.40991992629046,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-70.9863460866818,-70.81455743684076,-70.73782312824432,-70.72755875737809,-70.78104418422258,-70.91460345437186,-71.35142160508246,0.0,17607.75131419042,-33.919429241181206
6983,1.4,383.5110427934303,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.05454594265689,-70.88296975550946,-70.80632339724943,-70.79607075622663,-70.84949604257876,-70.98289609521181,-71.41914181334533,0.0,17641.66470646994,-33.91339227951903
6984,1.4,383.6121656605701,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.12266760112152,-70.95130406528467,-70.87474574162366,-70.86450484171573,-70.91786992884077,-71.05111061730511,-71.4867834233061,0.0,17675.571912536314,-33.90720606637478
6985,1.4,383.7132885277098,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.19071098718487,-71.01956029104153,-70.94309008614529,-70.93286093861076,-70.98616576784022,-71.11924694565873,-71.55434636060221,0.0,17709.472783165445,-33.90087062913153
6986,1.4,383.8144113948496,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.25867602604228,-71.08773835774116,-71.01135635567843,-71.0011389717629,-71.05438348449462,-71.18730500536573,-71.62183055095771,0.0,17743.367169161273,-33.89438599582718
6987,1.4,383.9155342619894,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.32656264297529,-71.15583819043064,-71.07954447517314,-71.06933886610925,-71.12252300380743,-71.25528472160529,-71.68923592018331,0.0,17777.25492135643,-33.8877521951581
6988,1.4,384.0166571291292,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.39437076335174,-71.22385971424322,-71.14765436966545,-71.13746054667291,-71.1905842508682,-71.32318601964282,-71.75656239417643,0.0,17811.135890612913,-33.880969256482786
6989,1.4,384.117779996269,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.46210031262589,-71.29180285439827,-71.21568596427751,-71.20550393856306,-71.25856715085261,-71.39100882483001,-71.82380989892135,0.0,17845.009927822714,-33.87403720980001
6990,1.4,384.2189028634088,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.52975121633845,-71.35966753620146,-71.28363918421763,-71.27346896697499,-71.32647162902258,-71.45875306260496,-71.89097836048926,0.0,17878.876883908502,-33.86695608578884
6991,1.4,384.3200257305486,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.59732340011668,-71.42745368504478,-71.3515139547804,-71.34135555719031,-71.39429761072628,-71.5264186584922,-71.95806770503832,0.0,17912.73660982426,-33.859725915757735
6992,1.4,384.4211485976884,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.66481678967446,-71.49516122640665,-71.41931020134668,-71.40916363457688,-71.46204502139832,-71.59400553810285,-72.02507785881376,0.0,17946.58895655595,-33.85234673168816
6993,1.4,384.5222714648282,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.7322313108124,-71.56279008585203,-71.4870278493838,-71.47689312458903,-71.52971378655977,-71.66151362713462,-72.09200874814798,0.0,17980.433775122157,-33.84481856620914
6994,1.4,384.623394331968,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.79956688941792,-71.63034018903244,-71.55466682444558,-71.5445439527675,-71.59730383181822,-71.72894285137195,-72.15886029946058,0.0,18014.270916574776,-33.83714145261911
6995,1.4,384.72451719910777,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.8668234514653,-71.6978114616861,-71.62222705217242,-71.61211604473966,-71.66481508286795,-71.79629313668607,-72.22563243925852,0.0,18048.10023199963,-33.82931542485312
6996,1.4,384.8256400662476,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-71.93400092301576,-71.76520382963794,-71.68970845829138,-71.67960932621953,-71.73224746548988,-71.86356440903508,-72.29232509413607,0.0,18081.921572517127,-33.82134051749745
6997,1.4,384.92676293338735,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.00109923021759,-71.83251721879977,-71.75711096861626,-71.74702372300784,-71.79960090555178,-71.93075659446404,-72.35893819077508,0.0,18115.734789282957,-33.813216765829566
6998,1.4,385.0278858005272,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.0681182993062,-71.8997515551703,-71.82443450904769,-71.81435916099214,-71.86687532900831,-71.99786961910505,-72.42547165594486,0.0,18149.539733488706,-33.80494420574905
6999,1.4,385.1290086676669,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.13505805660421,-71.96690676483523,-71.89167900557321,-71.88161556614688,-71.93407066190103,-72.0649034091773,-72.49192541650241,0.0,18183.336256362516,-33.79652287381032
7000,1.4,385.23013153480673,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.20191842852148,-72.03398277396735,-71.95884438426735,-71.94879286453346,-72.00118683035859,-72.13185789098722,-72.55829939939244,0.0,18217.124209169746,-33.787952807229885
7001,1.4,385.3312544019465,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.26869934155528,-72.10097950882663,-72.02593057129172,-72.01589098230039,-72.06822376059675,-72.1987329909285,-72.62459353164743,0.0,18250.903443213647,-33.77923404390094
7002,1.4,385.4323772690863,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.33540072229029,-72.16789689576024,-72.09293749289506,-72.08290984568326,-72.13518137891846,-72.2655286354822,-72.69080774038778,0.0,18284.673809835975,-33.770366622327856
7003,1.4,385.5335001362261,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.40202249739875,-72.2347348612027,-72.15986507541335,-72.14984938100494,-72.20205961171396,-72.33224475121678,-72.75694195282179,0.0,18318.435160417674,-33.761350581698935
7004,1.4,385.6346230033659,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.4685645936405,-72.30149333167593,-72.22671324526988,-72.21670951467556,-72.26885838546087,-72.39888126478827,-72.82299609624584,0.0,18352.187346379524,-33.752185961850046
7005,1.4,385.7357458705057,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.53502693786302,-72.36817223378934,-72.29348192897535,-72.28349017319263,-72.33557762672423,-72.4654381029403,-72.88897009804441,0.0,18385.93021918278,-33.74287280325734
7006,1.4,385.8368687376455,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.60140945700164,-72.4347714942399,-72.36017105312791,-72.35019128314114,-72.40221726215661,-72.53191519250413,-72.95486388569016,0.0,18419.66363032986,-33.73341114707728
7007,1.4,385.9379916047853,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.66771207807946,-72.5012910398122,-72.4267805444133,-72.41681277119363,-72.46877721849822,-72.59831246039886,-73.02067738674407,0.0,18453.387431364958,-33.723801035099314
7008,1.4,386.0391144719251,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.73393472820756,-72.56773079737862,-72.49331032960488,-72.48335456411026,-72.53525742257689,-72.6646298336314,-73.08641052885541,0.0,18487.101473874725,-33.71404250976775
7009,1.4,386.14023733906487,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.800077334585,-72.6340906938993,-72.55976033556371,-72.54981658873888,-72.60165780130829,-72.73086723929656,-73.15206323976194,0.0,18520.80560948891,-33.70413561418536
7010,1.4,386.2413602062047,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.86613982449893,-72.70037065642227,-72.62613048923866,-72.61619877201514,-72.6679782816959,-72.79702460457717,-73.21763544728994,0.0,18554.499689881017,-33.694080392106116
7011,1.4,386.34248307334445,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.9321221253247,-72.76657061208354,-72.69242071766651,-72.68250104096255,-72.73421879083114,-72.86310185674418,-73.28312707935422,0.0,18588.18356676896,-33.68387688794246
7012,1.4,386.44360594048425,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-72.99802416452586,-72.83269048810715,-72.75863094797194,-72.74872332269257,-72.80037925589343,-72.92909892315666,-73.34853806395832,0.0,18621.857091915703,-33.673525146743486
7013,1.4,386.544728807624,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.06384586965432,-72.89873021180529,-72.82476110736769,-72.81486554440468,-72.86645960415028,-72.99501573126193,-73.4138683291945,0.0,18655.520117129916,-33.66302521421312
7014,1.4,386.64585167476383,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.12958716835038,-72.96468971057836,-72.89081112315465,-72.88092763338646,-72.93245976295738,-73.06085220859565,-73.47911780324387,0.0,18689.172494266648,-33.65237713673196
7015,1.4,386.7469745419036,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.19524798834284,-73.03056891191503,-72.95678092272186,-72.9469095170137,-72.99837965975864,-73.12660828278189,-73.54428641437644,0.0,18722.814075227958,-33.641580961309955
7016,1.4,386.8480974090434,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.26082825744908,-73.09636774339232,-73.02267043354666,-73.01281112275042,-73.06421922208634,-73.19228388153317,-73.60937409095123,0.0,18756.444711963566,-33.63063673560828
7017,1.4,386.9492202761832,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.32632790357508,-73.16208613267574,-73.08847958319475,-73.07863237814904,-73.12997837756113,-73.2578789326506,-73.6743807614163,0.0,18790.0642564715,-33.61954450793564
7018,1.4,387.050343143323,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.39174685471558,-73.22772400751931,-73.15420829932027,-73.14437321085035,-73.19565705389218,-73.32339336402393,-73.73930635430885,0.0,18823.672560798786,-33.60830432728471
7019,1.4,387.1514660104628,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.4570850389541,-73.29328129576564,-73.21985650966587,-73.21003354858365,-73.26125517887719,-73.38882710363163,-73.80415079825534,0.0,18857.26947704204,-33.59691624325205
7020,1.4,387.2525888776026,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.52234238446309,-73.35875792534603,-73.2854241420628,-73.27561331916688,-73.32677268040254,-73.45418007954095,-73.8689140219715,0.0,18890.85485734816,-33.585380306121806
7021,1.4,387.3537117447424,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.58751881950391,-73.42415382428055,-73.35091112443095,-73.34111245050659,-73.39220948644332,-73.51945221990803,-73.93359595426249,0.0,18924.428553914968,-33.573696566807484
7022,1.4,387.4548346118822,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.65261427242699,-73.48946892067814,-73.41631738477903,-73.40653087059808,-73.45756552506342,-73.584643452978,-73.99819652402284,0.0,18957.99041899185,-33.56186507688108
7023,1.4,387.555957479022,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.71762867167187,-73.5547031427366,-73.48164285120455,-73.47186850752549,-73.52284072441562,-73.649753707085,-74.06271566023672,0.0,18991.540304880422,-33.549885888573044
7024,1.4,387.65708034616176,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.7825619457673,-73.61985641874277,-73.54688745189394,-73.53712528946181,-73.58803501274166,-73.71478291065227,-74.12715329197785,0.0,19025.078063935158,-33.53775905473594
7025,1.4,387.7582032133016,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.84741402333128,-73.68492867707259,-73.6120511151226,-73.60230114466911,-73.65314831837232,-73.7797309921923,-74.19150934840964,0.0,19058.603548564064,-33.52548462890627
7026,1.4,387.85932608044135,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.9121848330712,-73.74991984619112,-73.67713376925501,-73.66739600149842,-73.71818056972751,-73.84459788030678,-74.25578375878533,0.0,19092.11661122931,-33.51306266524625
7027,1.4,387.96044894758114,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-73.97687430378386,-73.81482985465267,-73.7421353427448,-73.73240978838996,-73.78313169531634,-73.90938350368681,-74.31997645244796,0.0,19125.61710444789,-33.50049321858023
7028,1.4,388.0615718147209,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.04148236435556,-73.87965863110088,-73.80705576413487,-73.79734243387314,-73.8480016237372,-73.9740877911129,-74.3840873588305,0.0,19159.10488079226,-33.487776344369195
7029,1.4,388.1626946818607,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.10600894376223,-73.94440610426877,-73.87189496205735,-73.8621938665667,-73.91279028367781,-74.03871067145504,-74.44811640745596,0.0,19192.579792890992,-33.4749120987326
7030,1.4,388.2638175490005,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.17045397106945,-74.00907220297883,-73.93665286523382,-73.92696401517871,-73.97749760391534,-74.10325207367286,-74.51206352793739,0.0,19226.04169342943,-33.461900538437476
7031,1.4,388.3649404161403,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.23481737543253,-74.07365685614312,-74.00132940247529,-73.99165280850673,-74.04212351331648,-74.16771192681564,-74.57592864997802,0.0,19259.490435150325,-33.44874172089476
7032,1.4,388.4660632832801,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.29909908609663,-74.1381599927633,-74.06592450268232,-74.05626017543783,-74.10666794083751,-74.23209016002237,-74.63971170337132,0.0,19292.92587085449,-33.43543570416659
7033,1.4,388.5671861504199,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.3632990323968,-74.20258154193077,-74.1304380948451,-74.12078604494867,-74.17113081552436,-74.2963867025219,-74.70341261800107,0.0,19326.34785340145,-33.42198254695904
7034,1.4,388.6683090175597,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.42741714375806,-74.26692143282669,-74.19487010804349,-74.18523034610564,-74.23551206651274,-74.36060148363296,-74.76703132384144,0.0,19359.756235710072,-33.408382308622095
7035,1.4,388.7694318846995,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.4914533496955,-74.3311795947221,-74.25922047144715,-74.24959300806486,-74.29981162302815,-74.42473443276427,-74.83056775095706,0.0,19393.150870759247,-33.39463504917512
7036,1.4,388.8705547518393,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.55540757981436,-74.39535595697797,-74.32348911431559,-74.3138739600723,-74.36402941438602,-74.48878547941456,-74.89402182950312,0.0,19426.531611588496,-33.38074082924868
7037,1.4,388.9716776189791,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.61927976381003,-74.45945044904528,-74.38767596599826,-74.37807313146386,-74.42816536999176,-74.55275455317276,-74.95739348972543,0.0,19459.898311298657,-33.3666997101609
7038,1.4,389.07280048611887,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.68306983146826,-74.52346300046513,-74.4517809559346,-74.44219045166545,-74.4922194193408,-74.61664158371796,-75.02068266196048,0.0,19493.250823052487,-33.352511753830186
7039,1.4,389.17392335325866,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.74677771266515,-74.58739354086876,-74.51580401365415,-74.506225850193,-74.55619149201877,-74.68044650081954,-75.08388927663556,0.0,19526.58900007535,-33.33817702286251
7040,1.4,389.2750462203985,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.81040333736722,-74.65124199997771,-74.5797450687766,-74.57017925665265,-74.62008151770145,-74.74416923433728,-75.1470132642688,0.0,19559.912695655832,-33.32369558048231
7041,1.4,389.37616908753824,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.87394663563151,-74.71500830760381,-74.64360405101189,-74.63405060074075,-74.68388942615495,-74.80780971422135,-75.21005455546924,0.0,19593.22176314641,-33.309067490576126
7042,1.4,389.4772919546781,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-74.9374075376057,-74.77869239364931,-74.70738089016028,-74.69783981224394,-74.74761514723572,-74.87136787051247,-75.27301308093696,0.0,19626.51605596407,-33.29429281766352
7043,1.4,389.5784148218178,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.0007859735281,-74.84229418810692,-74.77107551611243,-74.76154682103927,-74.81125861089068,-74.93484363334194,-75.3358887714631,0.0,19659.79542759099,-33.27937162691887
7044,1.4,389.6795376889576,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.06408187372779,-74.90581362105993,-74.83468785884948,-74.82517155709427,-74.87481974715728,-74.99823693293175,-75.39868155792999,0.0,19693.059731575147,-33.26430398415687
7045,1.4,389.7806605560974,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.12729516862467,-74.96925062268228,-74.89821784844308,-74.88871395046694,-74.93829848616352,-75.06154769959461,-75.46139137131111,0.0,19726.308821530973,-33.249089955825184
7046,1.4,389.8817834232372,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.19042578872956,-75.0326051232386,-74.96166541505556,-74.95217393130594,-75.00169475812812,-75.1247758637341,-75.52401814267132,0.0,19759.542551140014,-33.23372960904089
7047,1.4,389.982906290377,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.25347366464423,-75.0958770530843,-75.02503048893993,-75.01555142985062,-75.06500849336055,-75.18792135584464,-75.58656180316686,0.0,19792.76077415156,-33.2182230115468
7048,1.4,390.0840291575168,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.31643872706155,-75.15906634266567,-75.08831300043997,-75.07884637643112,-75.12823962226106,-75.25098410651167,-75.6490222840454,0.0,19825.963344383286,-33.202570231725986
7049,1.4,390.1851520246566,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.37932090676549,-75.22217292251996,-75.15151287999032,-75.14205870146836,-75.19138807532089,-75.31396404641167,-75.71139951664617,0.0,19859.150115721903,-33.18677133861638
7050,1.4,390.2862748917964,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.44212013463122,-75.2851967232754,-75.21463005811658,-75.20518833547426,-75.25445378312216,-75.37686110631225,-75.7736934324,0.0,19892.320942123795,-33.170826401892555
7051,1.4,390.3873977589362,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.50483634162524,-75.34813767565137,-75.27766446543532,-75.2682352090517,-75.31743667633813,-75.43967521707222,-75.83590396282938,0.0,19925.475677615676,-33.154735491880274
7052,1.4,390.488520626076,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.56746945880536,-75.41099571045838,-75.34061603265422,-75.33119925289462,-75.38033668573318,-75.50240630964171,-75.89803103954861,0.0,19958.6141762952,-33.138498679523764
7053,1.4,390.58964349321576,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.63001941732085,-75.47377075859818,-75.40348469057213,-75.39408039778814,-75.44315374216286,-75.56505431506216,-75.96007459426383,0.0,19991.736292331643,-33.12211603644391
7054,1.4,390.6907663603556,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.69248614841251,-75.53646275106387,-75.46627037007912,-75.4568785746086,-75.50588777657406,-75.62761916446644,-76.02203455877303,0.0,20024.84187996652,-33.10558763487643
7055,1.4,390.79188922749535,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.75486958341271,-75.59907161893993,-75.52897300215656,-75.51959371432362,-75.56853872000498,-75.69010078907898,-76.08391086496623,0.0,20057.930793514217,-33.0889135476973
7056,1.4,390.8930120946352,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.81716965374548,-75.66159729340234,-75.59159251787726,-75.58222574799223,-75.63110650358529,-75.75249912021576,-76.14570344482551,0.0,20091.002887362665,-33.072093848448276
7057,1.4,390.9941349617749,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.87938629092659,-75.72403970571861,-75.65412884840545,-75.6447746067649,-75.69359105853616,-75.81481408928443,-76.20741223042509,0.0,20124.05801597396,-33.055128611293185
7058,1.4,391.0952578289147,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-75.94151942656363,-75.78639878724788,-75.71658192499694,-75.70724022188362,-75.75599231617036,-75.87704562778436,-76.26903715393138,0.0,20157.096033884984,-33.038017911025236
7059,1.4,391.1963806960545,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-76.00356899235608,-75.84867446944098,-75.77895167899912,-75.76962252468202,-75.81831020789232,-75.93919366730675,-76.33057814760309,0.0,20190.116795708098,-33.0207618231143
7060,1.4,391.2975035631943,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-76.06553492009537,-75.91086668384055,-75.84123804185108,-75.83192144658538,-75.88054466519823,-76.0012581395347,-76.39203514379129,0.0,20223.12015613173,-33.00336042363051
7061,1.4,391.3986264303341,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-76.12741714166499,-75.97297536208104,-75.9034409450837,-75.89413691911075,-75.94269561967603,-76.06323897624323,-76.45340807493949,0.0,20256.105969921027,-32.985813789298845
7062,1.4,391.4997492974739,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-76.18921558904053,-76.03500043588888,-75.96556032031968,-75.95626887386699,-76.00476300300564,-76.12513610929942,-76.51469687358369,0.0,20289.074091918515,-32.9681219974882
7063,1.4,391.6008721646137,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,-76.2509301942898,-76.09694183708243,-76.02759609927367,-76.01831724255489,-76.06674674695888,-76.18694947066247,-76.57590147235248,0.0,20322.02437704473,-32.95028512621502
